id;start_date;end_date;created_on;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_new;l4_new
180795;2020-07-08;2020-07-24;2020-07-08;-58.4471259815;-34.5973548907;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;Departamento;other;other
308469;2020-01-02;2020-01-06;2020-01-02;-58.4115892;-34.6107177;Argentina;Capital Federal;Almagro;sin_info;3.0;;;;51.0;;USD;PH;other;other
626627;2019-10-31;2019-11-15;2019-10-31;-58.4121976;-34.5991237;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;64.0;60.0;;USD;Departamento;other;other
243268;2019-09-22;2019-10-12;2019-09-22;-58.4302919721;-34.6002837002;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;56.0;53.0;;USD;Departamento;other;other
214964;2020-06-09;9999-12-31;2020-06-09;-58.471813;-34.678494;Argentina;Capital Federal;Villa Lugano;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Villa Lugano;other
71086;2019-12-17;9999-12-31;2019-12-17;;;Argentina;Capital Federal;Palermo;sin_info;3.0;;1.0;52.0;52.0;;USD;Departamento;other;other
775858;2020-02-29;2020-03-15;2020-02-29;-58.4219942272;-34.5886479274;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;48.0;43.0;;USD;Departamento;other;other
801559;2020-02-12;2020-08-11;2020-02-12;-58.4792347;-34.5733541;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;56.0;49.0;;USD;Departamento;other;other
438755;2019-11-16;2020-01-21;2019-11-16;-58.375903;-34.6159;Argentina;Capital Federal;Monserrat;sin_info;3.0;2.0;2.0;108.0;104.0;;USD;Departamento;other;other
428393;2020-01-25;2020-02-11;2020-01-25;-58.4157647152;-34.5976542793;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;77.0;70.0;;USD;Departamento;other;other
480696;2019-10-18;2019-12-03;2019-10-18;;;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;50.0;50.0;;USD;Departamento;other;other
301228;2020-07-14;2020-08-04;2020-07-14;-58.3964817005;-34.5996969363;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;45.0;45.0;;USD;Departamento;other;other
393576;2020-01-07;2020-03-05;2020-01-07;-58.4209936;-34.6114447;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;42.0;40.0;;USD;Departamento;other;other
878489;2019-11-13;2020-05-14;2019-11-13;-58.407104;-34.6234041;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
331448;2020-05-13;2020-06-08;2020-05-13;-58.4010784;-34.6002795;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;44.0;38.0;;USD;Departamento;other;other
652374;2019-11-12;2020-03-07;2019-11-12;-58.414188;-34.616447;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
71098;2019-12-17;2020-06-11;2019-12-17;-58.4233675;-34.5770327;Argentina;Capital Federal;Palermo;sin_info;3.0;;2.0;80.0;;;USD;Departamento;other;other
878523;2019-11-13;2020-04-01;2019-11-13;-58.490909375;-34.581009625;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;67.0;57.0;;USD;Departamento;other;other
365013;2020-03-31;2020-06-19;2020-03-31;-58.45205;-34.56718;Argentina;Capital Federal;Belgrano;sin_info;2.0;;;41.0;39.0;;USD;Departamento;Belgrano;other
878728;2019-11-13;2020-01-17;2019-11-13;-58.4865046;-34.6382633;Argentina;Capital Federal;Floresta;sin_info;3.0;;1.0;;51.0;;USD;PH;other;other
692950;2019-10-12;2019-10-12;2019-10-12;-58.4173;-34.60736;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;65.0;60.0;;USD;Departamento;other;other
253102;2019-07-12;2019-07-15;2019-07-12;-58.4245272;-34.5810459;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;68.0;60.0;;USD;Departamento;other;other
640825;2020-02-21;2020-02-26;2020-02-21;-58.431504647;-34.6226965281;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;2.0;54.0;50.0;;USD;Departamento;other;other
293677;2020-07-25;2020-07-29;2020-07-25;-58.4421132;-34.6106526;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;48.0;44.0;;USD;Departamento;other;other
332092;2020-05-13;2020-06-20;2020-05-13;-58.4301323;-34.5773481;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;97.0;70.0;;USD;Departamento;other;other
578532;2019-08-13;2019-08-14;2019-08-13;-58.4859563;-34.570766;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;72.0;64.0;;USD;Departamento;other;other
287305;2020-06-23;2020-06-27;2020-06-23;-58.4197726235;-34.5974800277;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;88.0;80.0;;USD;Departamento;other;other
525228;2020-07-09;9999-12-31;2020-07-09;-58.4307343;-34.6277337;Argentina;Capital Federal;Villa Pueyrredón;sin_info;2.0;1.0;1.0;47.0;42.0;;USD;Departamento;other;other
473903;2019-07-06;2019-08-05;2019-07-06;-58.45682;-34.551555;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;80.0;66.0;;USD;Departamento;Belgrano;other
577061;2019-08-13;2019-08-14;2019-08-13;;;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;40.0;37.0;;USD;Departamento;other;other
430702;2019-10-24;2020-01-07;2019-10-24;-58.409364;-34.6104811;Argentina;Capital Federal;Once;sin_info;3.0;;1.0;85.0;70.0;;USD;Departamento;other;other
757130;2020-02-07;2020-05-27;2020-02-07;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
558318;2020-05-09;2020-05-20;2020-05-09;-58.42940903;-34.60235214;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;220.0;95.0;;USD;Departamento;other;other
200999;2020-05-22;2020-06-01;2020-05-22;-58.4331317105;-34.6037642287;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;62.0;51.0;;USD;Departamento;other;other
82661;2019-12-07;9999-12-31;2019-12-07;-58.4871078;-34.5883415;Argentina;Capital Federal;Villa Pueyrredón;sin_info;2.0;;1.0;;36.0;;USD;Departamento;other;other
188186;2020-06-20;2020-06-20;2020-06-20;-58.4156868827;-34.5968417153;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;42.0;39.0;;USD;Departamento;Recoleta;other
438777;2019-11-16;2019-12-23;2019-11-16;-58.4102634;-34.5927397;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;78.0;71.0;;USD;Departamento;other;other
541614;2020-05-15;9999-12-31;2020-05-15;-58.4093541;-34.5871274;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;2.0;;;;USD;Departamento;other;other
691790;2019-10-12;2019-10-16;2019-10-12;-58.421008;-34.608248;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;52.0;48.0;;USD;Departamento;other;other
255370;2019-12-19;9999-12-31;2019-12-19;-60.6536404;-32.9489362;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
480579;2019-10-18;2019-11-02;2019-10-18;-58.4289662949;-34.6040128152;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;37.0;33.0;;USD;Departamento;other;other
287045;2020-06-23;2020-07-13;2020-06-23;-58.395255;-34.586661;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;;;;;USD;Departamento;Recoleta;other
555251;2019-11-29;2020-06-02;2019-11-29;-58.40450668;-34.58651733;Argentina;Capital Federal;Recoleta;sin_info;2.0;;1.0;77.0;77.0;;USD;Departamento;Recoleta;other
619086;2020-03-19;9999-12-31;2020-03-19;-58.4312146823;-34.573376479;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;56.0;46.0;;USD;Departamento;other;other
841234;2020-03-07;2020-04-01;2020-03-07;-58.442474;-34.598395;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;other;other
371458;2020-04-04;9999-12-31;2020-04-04;-58.385343;-34.6018623;Argentina;Capital Federal;Tribunales;sin_info;2.0;1.0;1.0;45.0;45.0;;USD;Departamento;other;other
35877;2020-06-22;2020-06-27;2020-06-22;-58.4183102;-34.6033231;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;2.0;51.0;47.0;;USD;Departamento;other;other
878718;2019-11-13;2019-11-14;2019-11-13;-58.4473268;-34.5668712;Argentina;Capital Federal;Belgrano;sin_info;3.0;;2.0;78.0;78.0;;USD;Departamento;Belgrano;other
659598;2020-01-24;2020-02-11;2020-01-24;-58.4412092;-34.5967584;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;50.0;50.0;;USD;Departamento;other;other
438259;2019-11-16;2019-12-23;2019-11-16;-58.4548468747;-34.6072258673;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;PH;other;other
435490;2019-08-08;2019-09-12;2019-08-08;-57.964296;-34.897849;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;other;other
332204;2020-05-13;9999-12-31;2020-05-13;-58.43853;-34.612961;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
521795;2019-08-05;2019-08-19;2019-08-05;-58.475031;-34.633663;Argentina;Capital Federal;Floresta;sin_info;3.0;2.0;1.0;69.0;69.0;;USD;Departamento;other;other
364333;2020-02-09;2020-04-01;2020-02-09;-58.375822;-34.633693;Argentina;Capital Federal;Barracas;sin_info;3.0;2.0;1.0;63.0;64.0;;USD;Departamento;other;other
255400;2019-12-19;2019-12-23;2019-12-19;-58.4206565;-34.6018039;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;62.0;46.0;;USD;Departamento;other;other
47307;2019-10-11;2019-12-05;2019-10-11;-58.4068814808;-34.5891874094;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;77.0;77.0;;USD;Departamento;other;other
192470;2020-06-05;9999-12-31;2020-06-05;-58.420832;-34.583007;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
298141;2020-01-26;2020-01-26;2020-01-26;-58.3754615;-34.633875;Argentina;Capital Federal;Barracas;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
985852;2019-08-01;2019-08-14;2019-08-01;-58.4343885767;-34.5675763742;Argentina;Capital Federal;Las Cañitas;sin_info;2.0;1.0;1.0;61.0;36.0;;USD;Departamento;Las Cañitas;other
577970;2019-08-13;2019-08-14;2019-08-13;-58.4198356;-34.5905277;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;82.0;65.0;;USD;Departamento;other;other
121827;2020-07-03;2020-07-25;2020-07-03;-58.3845041;-34.5929307;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;100.0;89.0;;USD;Departamento;Recoleta;other
231471;2019-10-20;2019-12-23;2019-10-20;-58.4690047;-34.5407441;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;2.0;118.0;106.0;;USD;Departamento;other;other
315877;2020-05-21;2020-06-01;2020-05-21;-58.4380608302;-34.6010704781;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;91.0;86.0;;USD;Departamento;other;other
138256;2019-07-15;2019-07-16;2019-07-15;-58.4615103;-34.6197918;Argentina;Capital Federal;Floresta;sin_info;3.0;;;;58.0;;USD;Departamento;other;other
606349;2019-09-14;2019-09-17;2019-09-14;-58.4150855;-34.5962803;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;48.0;45.0;;USD;Departamento;other;other
231351;2019-10-20;2019-11-06;2019-10-20;-58.4477355791;-34.5955966314;Argentina;Capital Federal;Chacarita;sin_info;2.0;1.0;1.0;41.0;41.0;;USD;PH;other;other
287561;2020-06-23;9999-12-31;2020-06-23;-58.3925719;-34.6264023;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;;;;;USD;Departamento;other;other
583488;2020-02-15;2020-02-16;2020-02-15;-58.443871;-34.630606;Argentina;Capital Federal;Parque Chacabuco;sin_info;2.0;1.0;1.0;55.0;49.0;;USD;Departamento;other;other
450510;2020-01-21;9999-12-31;2020-01-21;-57.9493170809;-34.9054900109;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;1.0;48.0;48.0;;USD;Departamento;other;other
102034;2019-09-03;2019-09-04;2019-09-03;-58.4059004;-34.5871135;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;Recoleta;other
464308;2019-07-04;2019-07-15;2019-07-04;-58.4013683;-34.6222997;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;42.0;41.0;;USD;Departamento;other;other
272737;2020-05-14;2020-08-04;2020-05-14;-58.475779;-34.5677878;Argentina;Capital Federal;Coghlan;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
746982;2019-11-01;2019-11-04;2019-11-01;-58.453347;-34.620213;Argentina;Capital Federal;Caballito;sin_info;2.0;2.0;1.0;45.0;45.0;;USD;Departamento;other;other
171685;2020-05-12;9999-12-31;2020-05-12;-58.3900997;-34.6168288;Argentina;Capital Federal;Monserrat;sin_info;2.0;1.0;1.0;39.0;39.0;;USD;Departamento;other;other
439032;2019-11-16;2020-01-17;2019-11-16;-58.4133277547;-34.5785228606;Argentina;Capital Federal;Palermo;Palermo Chico;3.0;3.0;2.0;91.0;83.0;;USD;Departamento;other;Palermo Chico
47089;2019-10-11;2020-05-04;2019-10-11;-58.4462081;-34.572672;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;41.0;41.0;;USD;Departamento;Belgrano;other
899353;2020-07-12;2020-09-22;2020-07-12;-58.427461;-34.604351;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;36.0;36.0;;USD;Departamento;other;other
847289;2019-08-03;9999-12-31;2019-08-03;-58.4357963;-34.6016593;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;68.0;52.0;;USD;Departamento;other;other
507377;2020-01-11;2020-06-27;2020-01-11;-58.440212;-34.618424;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;36.0;36.0;;USD;Departamento;other;other
659212;2020-01-24;2020-02-11;2020-01-24;-58.4225652442;-34.5891051595;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;1.0;1.0;52.0;47.0;;USD;Departamento;other;other
639018;2020-02-21;2020-04-01;2020-02-21;-58.498262;-34.627433;Argentina;Capital Federal;Velez Sarsfield;sin_info;2.0;1.0;1.0;59.0;42.0;;USD;PH;other;other
394427;2020-01-07;2020-01-18;2020-01-07;-58.45803;-34.567114;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Belgrano;other
272806;2020-05-14;2020-05-14;2020-05-14;-58.3965419;-34.6118473;Argentina;Capital Federal;Congreso;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
62752;2019-12-02;2020-08-27;2019-12-02;-58.481705;-34.570154;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;41.0;39.0;;USD;Departamento;other;other
743131;2020-06-30;2020-07-15;2020-06-30;-58.4328099305;-34.601567889;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;48.0;42.0;;USD;Departamento;other;other
2150;2019-08-26;2019-09-03;2019-08-26;-58.453453;-34.5966;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;41.0;36.0;;USD;Departamento;other;other
255080;2019-12-19;2019-12-23;2019-12-19;-58.4225652442;-34.5891051595;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;52.0;47.0;;USD;Departamento;other;other
263564;2019-11-18;2019-12-02;2019-11-18;-58.397347;-34.613151;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;56.0;56.0;;USD;Departamento;other;other
549979;2019-10-09;2019-12-11;2019-10-09;-58.439884;-34.588245;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;72.0;56.0;;USD;Departamento;other;other
178164;2020-05-08;2020-05-20;2020-05-08;-58.41797;-34.60381;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;53.0;46.0;;USD;Departamento;other;other
640771;2020-02-21;2020-02-22;2020-02-21;-58.4319377;-34.5740724;Argentina;Capital Federal;Las Cañitas;sin_info;3.0;2.0;2.0;72.0;64.0;;USD;Departamento;Las Cañitas;other
532725;2020-01-30;9999-12-31;2020-01-30;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
51618;2019-11-03;2019-11-17;2019-11-03;-58.4723123729;-34.5798985157;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;45.0;45.0;;USD;PH;other;other
157398;2019-07-30;2020-03-12;2019-07-30;-58.439268;-34.598574;Argentina;Capital Federal;Palermo;sin_info;3.0;;2.0;85.0;73.0;;USD;Departamento;other;other
54974;2019-07-28;2019-08-21;2019-07-28;-58.378619;-34.595433;Argentina;Capital Federal;Retiro;sin_info;3.0;2.0;1.0;40.0;40.0;;USD;Departamento;other;other
438785;2019-11-16;2019-12-23;2019-11-16;-58.3765628;-34.607053;Argentina;Capital Federal;San Nicolás;sin_info;3.0;2.0;1.0;87.0;73.0;;USD;Departamento;other;other
338016;2020-04-11;2020-04-16;2020-04-11;-58.4301434;-34.6013644;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;2.0;78.0;70.0;;USD;Departamento;other;other
521503;2019-08-05;2019-08-17;2019-08-05;-58.403297;-34.587221;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;85.0;74.0;;USD;Departamento;other;other
743056;2020-06-30;2020-08-28;2020-06-30;-57.9853774565;-34.9254920361;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;2.0;1.0;1.0;52.0;52.0;;USD;Departamento;other;other
879372;2019-11-13;2019-12-23;2019-11-13;-58.3834805185;-34.5916552;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;2.0;128.0;128.0;;USD;Departamento;Recoleta;other
391583;2020-01-05;2020-01-24;2020-01-05;-58.4553959;-34.5677571;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;2.0;140.0;80.0;;USD;Departamento;other;other
497438;2019-12-12;2019-12-23;2019-12-12;-58.4383998;-34.5541903;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;115.0;103.0;;USD;Departamento;Belgrano;other
255251;2019-12-19;2020-06-27;2019-12-19;-58.361591;-34.610576;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;1.0;75.0;75.0;;USD;Departamento;Puerto Madero;other
13612;2020-05-23;2020-06-01;2020-05-23;-58.4810577;-34.6098867;Argentina;Capital Federal;Villa Santa Rita;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;PH;other;other
148521;2019-08-14;2020-02-11;2019-08-14;-58.4641205;-34.6390096;Argentina;Capital Federal;Flores;sin_info;3.0;;1.0;108.0;108.0;;USD;PH;other;other
332339;2020-05-13;9999-12-31;2020-05-13;-58.3615133;-34.6132611;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;4.0;170.0;166.0;;USD;Departamento;Puerto Madero;other
406298;2020-07-18;9999-12-31;2020-07-18;-58.4332502;-34.6157426;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;2.0;;;;USD;Departamento;other;other
616373;2019-09-11;2019-09-13;2019-09-11;-58.4249008;-34.5853808;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;72.0;62.0;;USD;Departamento;other;other
987484;2019-08-01;2019-08-14;2019-08-01;-58.3662387;-34.6098446;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;2.0;98.0;98.0;;USD;Departamento;Puerto Madero;other
307614;2020-01-02;2020-01-17;2020-01-02;-58.4328099305;-34.601567889;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;48.0;42.0;;USD;Departamento;other;other
185781;2019-11-15;2019-11-28;2019-11-15;-58.4292266;-34.5774697;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;;1.0;49.0;34.0;;USD;Departamento;other;other
287432;2020-06-23;2020-06-27;2020-06-23;;;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;3.0;156.0;156.0;;USD;Departamento;other;other
494170;2020-07-20;9999-12-31;2020-07-20;-58.4687635;-34.5633658;Argentina;Capital Federal;Coghlan;sin_info;2.0;1.0;1.0;101.0;44.0;;USD;PH;other;other
106236;2019-09-17;9999-12-31;2019-09-17;-58.428692;-34.612553;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;70.0;65.0;;USD;Departamento;other;other
142109;2019-09-01;2019-09-04;2019-09-01;-58.5047423976;-34.5856023373;Argentina;Capital Federal;Villa Pueyrredón;sin_info;2.0;1.0;1.0;52.0;49.0;;USD;Departamento;other;other
293991;2020-07-25;2020-07-29;2020-07-25;;;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;78.0;62.0;;USD;Departamento;other;other
878980;2019-11-13;2020-05-14;2019-11-13;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;;;;;USD;Departamento;other;other
577944;2019-08-13;2020-01-17;2019-08-13;-58.411152;-34.5783119;Argentina;Capital Federal;Palermo;Palermo Chico;3.0;2.0;;104.0;92.0;;USD;Departamento;other;Palermo Chico
985104;2019-08-01;2019-08-14;2019-08-01;-58.426984115;-34.5995931048;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;66.0;50.0;;USD;Departamento;other;other
415372;2019-11-28;2020-08-01;2019-11-28;-58.41716385;-34.58697891;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;50.0;48.0;;USD;Departamento;other;other
235699;2019-11-02;9999-12-31;2019-11-02;-57.970814;-34.922996;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other
231416;2019-10-20;2019-11-06;2019-10-20;-58.4422322;-34.5933706;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;52.0;46.0;;USD;Departamento;other;other
378270;2019-12-27;2020-01-08;2019-12-27;-58.40705296;-34.5885765551;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;47.0;40.0;;USD;Departamento;Recoleta;other
937532;2020-04-09;2020-08-26;2020-04-09;-58.3941946;-34.5997535;Argentina;Capital Federal;Monserrat;sin_info;2.0;1.0;1.0;32.0;32.0;;USD;Departamento;other;other
274299;2020-06-25;2020-06-26;2020-06-25;-58.414135;-34.61562;Argentina;Capital Federal;Almagro;sin_info;3.0;;2.0;;;;USD;PH;other;other
467693;2020-07-13;9999-12-31;2020-07-13;-58.4301594;-34.6029107;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;other;other
985657;2019-08-01;2019-08-14;2019-08-01;-58.4501704;-34.587005;Argentina;Capital Federal;Chacarita;sin_info;2.0;1.0;1.0;44.0;44.0;;USD;Departamento;other;other
660020;2020-01-24;2020-02-13;2020-01-24;-58.4134787;-34.5835156;Argentina;Capital Federal;Palermo;Palermo Chico;3.0;2.0;3.0;90.0;84.0;;USD;Departamento;other;Palermo Chico
112569;2019-11-10;2019-11-12;2019-11-10;-58.502897;-34.609237;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;1.0;1.0;66.0;49.0;;USD;Departamento;other;other
825823;2020-04-08;9999-12-31;2020-04-08;-58.513917442;-34.6070268511;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
308332;2020-01-02;2020-08-10;2020-01-02;-58.4148747;-34.6108735;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;50.0;50.0;;USD;Departamento;other;other
438667;2019-11-16;2019-12-23;2019-11-16;-58.4151619;-34.5858474;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;63.0;57.0;;USD;Departamento;other;other
659755;2020-01-24;9999-12-31;2020-01-24;-60.654962;-32.9623484;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
616428;2019-09-11;2019-09-14;2019-09-11;-57.988746;-34.937989;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;San Carlos;3.0;2.0;1.0;95.0;75.0;;USD;Departamento;other;other
325786;2020-03-30;2020-04-03;2020-03-30;-58.421648433;-34.5885969931;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;66.0;59.0;;USD;Departamento;other;other
406612;2020-07-18;9999-12-31;2020-07-18;-58.4556352;-34.5670314;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;60.0;56.0;;USD;Departamento;Belgrano;other
567647;2019-12-05;2020-05-15;2019-12-05;-58.4260864;-34.5977249;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
964255;2019-09-12;2019-11-15;2019-09-12;-58.5057331;-34.6183291;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;;1.0;50.0;;;USD;PH;other;other
676425;2019-12-20;2020-05-18;2019-12-20;-58.3767811;-34.6244699;Argentina;Capital Federal;San Telmo;sin_info;3.0;;2.0;77.0;;;USD;PH;other;other
824128;2020-04-08;2020-04-16;2020-04-08;-58.3769001;-34.624859;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;52.0;46.0;;USD;Departamento;other;other
792053;2020-03-05;2020-07-23;2020-03-05;-58.4056785;-34.57731;Argentina;Capital Federal;Palermo;sin_info;3.0;3.0;1.0;69.0;57.0;;USD;Departamento;other;other
937517;2020-04-09;2020-08-26;2020-04-09;-58.3941946;-34.5997535;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;32.0;32.0;;USD;Departamento;Recoleta;other
250670;2020-01-16;2020-07-15;2020-01-16;;;Argentina;Capital Federal;sin_info;sin_info;3.0;3.0;2.0;;;;USD;Departamento;other;other
298953;2020-01-26;2020-02-13;2020-01-26;-58.4553471;-34.552829;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;48.0;45.0;;USD;Departamento;Belgrano;other
349533;2019-11-26;2019-12-23;2019-11-26;-58.4226434;-34.6169167;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;42.0;38.0;;USD;Departamento;other;other
241977;2020-01-31;2020-08-10;2020-01-31;-58.4305;-34.6003;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;50.0;50.0;;USD;Departamento;other;other
591129;2020-03-10;2020-07-28;2020-03-10;-58.49863434;-34.64826202;Argentina;Capital Federal;Mataderos;sin_info;2.0;;2.0;75.0;65.0;;USD;Departamento;other;other
279441;2019-08-20;2019-09-01;2019-08-20;-58.4133771213;-34.5972708121;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;30.0;30.0;;USD;Departamento;other;other
406222;2020-07-18;2020-08-13;2020-07-18;-58.4394148;-34.5883129;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;2.0;56.0;56.0;;USD;Departamento;other;other
631151;2020-02-14;2020-09-23;2020-02-14;-58.35975266;-34.63257217;Argentina;Capital Federal;Boca;sin_info;2.0;;1.0;66.0;65.0;;USD;Departamento;Boca;other
