id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day;quarter_start_date;m2_price_gob;lat_final;lon_final;madero;torre;puerto madero;cochera;palermo;000;belgrano;ambientes;dep;semipiso;recoleta;venta ubicado;000 departamento;departamento;venta;plata;amb;dependencia;vista;terraza;piso;canitas;coch;capital federal;ph;federal;categoria;departamento ambientes venta;amenities;duplex;alto;m2;depto;av;estrenar;ambientes cochera;oportunidad;departamento ambientes;ambientes venta;reciclado;baulera;departamento venta;dormitorio;piso alto;capital;excelente;barrio norte;nunez;centro;2amb;impecable;000 departamento venta
548291;;;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;69.0;60.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;14;2019;12;29;4;3999.4417464053645;-34.5613076;-58.4565454;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
952857;-58.479301;-34.5858;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2020;4;23;9999;12;31;2;3353.0802504285743;-34.5858;-34.5858;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
543118;-58.4438572393;-34.5976985478;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;61.0;51.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;15;2020;5;20;2;3051.8708736518493;-34.5976985478;-34.5976985478;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
696689;-58.4199407;-34.6060476;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;58.0;58.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;29;2020;6;25;2;3175.9177624488034;-34.6060476;-34.6060476;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
801782;-58.35708;-34.6362;Argentina;Capital Federal;Boca;sin_info;3.0;2.0;1.0;74.0;68.0;;USD;Departamento;other;other;other;other;2020;2;12;2020;2;15;1;0.0;-34.6362;-34.6362;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
561440;-58.4513262147;-34.6059054212;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;49.0;49.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;3;24;2020;3;27;1;3153.2079320597763;-34.6059054212;-34.6059054212;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
626673;-57.949528;-34.931976;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;75.0;76.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;10;31;2019;11;4;4;0.0;-34.931976;-34.931976;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
595606;-58.459977842;-34.606995651;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;6;2;2020;6;8;2;3245.6235781903574;-34.606995651;-34.606995651;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
209002;-58.4299313;-34.6003958;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;1;27;2020;1;27;1;3128.8662553727586;-34.6003958;-34.6003958;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
452567;-58.399323;-34.607853;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;58.0;60.0;;USD;Departamento;Este;Comuna 3;other;other;2019;8;31;2019;9;14;3;2861.1885614865614;-34.607853;-34.607853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
438821;-58.4739813;-34.5817366;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;2.0;77.0;65.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;11;16;2019;12;23;4;0.0;-34.5817366;-34.5817366;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312061;-58.460312;-34.6041619;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;68.0;63.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;7;16;2020;8;13;3;2984.278178294091;-34.6041619;-34.6041619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331367;-58.4619315;-34.5593214;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;46.0;40.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;5;13;2020;6;8;2;3900.3552203916724;-34.5593214;-34.5593214;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
536691;-58.467678;-34.560669;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2020;4;24;9999;12;31;2;3900.3552203916724;-34.560669;-34.560669;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
402516;-58.487542;-34.568581;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;81.0;49.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;3;29;2020;7;25;1;3326.1046335961973;-34.568581;-34.568581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
433116;-58.4183483;-34.61664;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;37.0;37.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;7;16;2020;1;21;3;3123.5529113949997;-34.61664;-34.61664;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
853635;-58.4226063;-34.5816826;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;;73.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;17;2020;7;7;1;3834.6405277128156;-34.5816826;-34.5816826;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
261203;-58.4861508;-34.5715974;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;3.0;85.0;85.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;7;24;2020;8;20;3;3132.4724912447577;-34.5715974;-34.5715974;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15693;-58.4207279;-34.5897665;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;70.0;61.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;25;2019;12;10;4;3873.022431225748;-34.5897665;-34.5897665;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
379944;-58.4540865846;-34.6250078318;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;62.0;46.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;7;5;9999;12;31;3;3135.585264705135;-34.6250078318;-34.6250078318;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
824327;-58.4070302813;-34.5885478321;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;47.0;40.0;;USD;Departamento;other;other;other;other;2020;4;8;2020;4;16;2;0.0;-34.5885478321;-34.5885478321;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
279416;-58.421008;-34.608248;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;52.0;48.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;20;2019;9;1;3;3123.5529113949997;-34.608248;-34.608248;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
556296;-58.3990129;-34.6066446;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Este;Comuna 3;other;other;2019;11;29;2020;5;15;4;2794.6819180997104;-34.6066446;-34.6066446;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
879530;-58.3935210357;-34.6217046383;Argentina;Capital Federal;Monserrat;sin_info;3.0;2.0;3.0;132.0;126.0;;USD;PH;Este;Comuna 1;other;other;2019;11;13;2019;11;21;4;0.0;-34.6217046383;-34.6217046383;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
831528;;;Argentina;Capital Federal;Centro / Microcentro;sin_info;2.0;1.0;1.0;38.0;38.0;;USD;Departamento;other;other;other;other;2020;2;13;2020;2;13;1;0.0;-34.6036258;-58.36947392341678;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
607659;-58.3797226181;-34.5995951122;Argentina;Capital Federal;Centro / Microcentro;sin_info;3.0;2.0;1.0;55.0;55.0;;USD;Departamento;other;other;other;other;2019;9;14;2019;9;17;3;0.0;-34.5995951122;-34.5995951122;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29762;-58.4386044814;-34.5847707831;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;1.0;181.0;79.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;6;15;2020;6;16;2;3744.941017688023;-34.5847707831;-34.5847707831;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
83010;-58.4342767609;-34.5766812678;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;1.0;63.0;60.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;12;7;2019;12;23;4;3873.022431225748;-34.5766812678;-34.5766812678;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
780173;-58.447857;-34.5840394;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;77.0;64.0;;USD;PH;Norte;Comuna 14;other;other;2019;7;11;2019;7;15;3;3902.1896178093994;-34.5840394;-34.5840394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
878026;-58.3940953;-34.6181503;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Este;Comuna 3;other;other;2019;11;13;2020;5;14;4;2794.6819180997104;-34.6181503;-34.6181503;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
478231;-57.8717513;-34.9408587;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;40.0;38.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;5;18;9999;12;31;2;0.0;-34.9408587;-34.9408587;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
816406;-57.9216216;-34.9160775;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;2;18;2020;2;20;1;0.0;-34.9160775;-34.9160775;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
65891;-58.4107785;-34.5812777;Argentina;Capital Federal;Palermo;Palermo Chico;2.0;1.0;1.0;47.0;44.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2019;7;8;2019;9;11;3;3902.1896178093994;-34.5812777;-34.5812777;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882461;-58.475095;-34.615066;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;38.0;38.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;4;2;2020;7;2;2;2851.4062286451126;-34.615066;-34.615066;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1404;-58.4151790385;-34.5984570024;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;56.0;56.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;6;21;2020;6;27;2;3744.941017688023;-34.5984570024;-34.5984570024;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
593885;-57.8662567;-34.9762268;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Villa Elvira;3.0;2.0;1.0;65.0;65.0;;USD;PH;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;6;2;2020;6;25;2;0.0;-34.9762268;-34.9762268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
496679;-58.4199407;-34.6060476;Argentina;Capital Federal;Almagro;sin_info;3.0;;2.0;105.0;70.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;12;2020;5;5;4;3145.2527349928964;-34.6060476;-34.6060476;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136439;-58.4001734;-34.5866046;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;2.0;61.0;53.0;;USD;Departamento;other;other;other;other;2019;10;22;2019;12;23;4;0.0;-34.5866046;-34.5866046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144141;-58.357471;-34.630705;Argentina;Capital Federal;Boca;sin_info;2.0;1.0;1.0;43.0;38.0;;USD;Departamento;other;other;other;other;2020;7;27;2020;9;2;3;0.0;-34.630705;-34.630705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133242;-58.4435542233;-34.622034515;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;68.0;65.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;6;29;2020;7;14;2;3245.6235781903574;-34.622034515;-34.622034515;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
39092;-58.4201224;-34.5880071;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;48.0;43.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;12;21;2019;12;23;4;3873.022431225748;-34.5880071;-34.5880071;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
279470;-58.4422322;-34.5933706;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;52.0;46.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;20;2019;9;1;3;3902.1896178093994;-34.5933706;-34.5933706;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
238005;-58.4225652442;-34.5891051595;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;1.0;1.0;52.0;47.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;7;1;2020;7;16;3;3575.1415891207776;-34.5891051595;-34.5891051595;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
853681;-58.46493;-34.561308;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;38.0;39.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;1;17;2020;1;21;1;3894.8593746406755;-34.561308;-34.561308;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
597887;-58.4380541;-34.5731006;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;105.0;40.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;25;2020;3;26;1;3834.6405277128156;-34.5731006;-34.5731006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
438532;-58.4932;-34.599011;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;4950.0;4950.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;11;16;2020;2;29;4;2850.9486088699814;-34.599011;-34.599011;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
476508;-58.4394745;-34.6228975;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;62.0;58.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;6;4;2020;6;15;2;3245.6235781903574;-34.6228975;-34.6228975;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
693143;-58.4322374;-34.5823429;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;2.0;78.0;78.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;10;12;2019;10;31;4;3873.022431225748;-34.5823429;-34.5823429;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
464065;-58.427702;-34.584316;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;67.0;63.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;7;4;2019;12;3;3;3902.1896178093994;-34.584316;-34.584316;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96030;-58.477736;-34.566973;Argentina;Capital Federal;Coghlan;sin_info;3.0;2.0;1.0;48.0;46.0;;USD;PH;Norte;Comuna 12;other;other;2019;11;24;2020;6;27;4;0.0;-34.566973;-34.566973;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807971;-58.4442897;-34.5947209;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;78.0;72.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;3;17;2020;4;3;1;3153.2079320597763;-34.5947209;-34.5947209;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
773933;-58.4731817;-34.5478918;Argentina;Capital Federal;Saavedra;sin_info;3.0;2.0;1.0;65.0;;;USD;PH;Norte;Comuna 12;other;other;2020;2;29;2020;5;18;1;3209.027139937997;-34.5478918;-34.5478918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
585092;-58.4327115096;-34.5675528194;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;100.0;93.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;2;15;2020;2;16;1;3834.6405277128156;-34.5675528194;-34.5675528194;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
210103;-58.481643;-34.556152;Argentina;Capital Federal;Saavedra;sin_info;2.0;;2.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2020;1;27;9999;12;31;1;3209.027139937997;-34.556152;-34.556152;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
887792;-58.3904245;-34.6241404;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;;;;;USD;Departamento;Este;Comuna 3;other;other;2020;3;21;2020;7;1;1;0.0;-34.6241404;-34.6241404;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
307623;-58.497158;-34.594318;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;50.0;42.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;1;2;2020;4;29;1;2872.5376351303466;-34.594318;-34.594318;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
375898;-58.4557751;-34.6085081;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;PH;Centro;Comuna 6;other;other;2020;4;4;2020;4;16;2;3245.6235781903574;-34.6085081;-34.6085081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
428354;-58.424939;-34.6015629;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;1;25;2020;1;25;1;3128.8662553727586;-34.6015629;-34.6015629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
476267;-58.452497;-34.678468;Argentina;Capital Federal;Mataderos;sin_info;3.0;2.0;;;;;USD;Departamento;Oeste;Comuna 9;other;other;2020;6;4;9999;12;31;2;2669.662921348314;-34.678468;-34.678468;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
149405;-58.42208;-34.626314;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;38.0;33.0;;USD;Departamento;Este;Comuna 3;other;other;2019;10;14;2019;12;18;4;0.0;-34.626314;-34.626314;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
